stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,stop_url,location_type,parent_station
030e105a-6609-11ed-98db-5adc55d213d0,,"R. José Rosa, 1-85 - Jardim do Sol, Sorocaba - SP, 18017-025, Brasil",,-23.490717,-47.4219,,0,
0370f6e6-6609-11ed-98db-5adc55d213d0,,"R. Dorothy de Oliveira, 450 - Jardim Ipe, Sorocaba - SP, Brasil",,-23.492461636201337,-47.41951183068849,,0,
0368e6a6-6609-11ed-98db-5adc55d213d0,,"Rua Eduardo Sandano, 255 - Jardim das Estrelas, Sorocaba - SP, 18017-309, Brasil",,-23.494384051034146,-47.4193,,0,
030c5bd0-6609-11ed-98db-5adc55d213d0,,"R. João Batista de Morães, 224 - Jardim das Estrelas, Sorocaba - SP, 18017-306, Brasil",,-23.4962,-47.42055,,0,
030c17d6-6609-11ed-98db-5adc55d213d0,,"R. João Batista de Morães, 1-69 - Jardim das Estrelas, Sorocaba - SP, 18017-306, Brasil",,-23.496967,-47.42205,,0,
030c53e9-6609-11ed-98db-5adc55d213d0,,"Rua José del Cistia, 565 - Jardim Goncalves, Sorocaba - SP, Brasil",,-23.496357,-47.42301,,0,
0371e0c7-6609-11ed-98db-5adc55d213d0,,"R. Antônio Arrojo Péres, 152 - Parque Tres Meninos, Sorocaba - SP, 18016-290, Brasil",,-23.499008011348103,-47.42858940244675,,0,
03694eb3-6609-11ed-98db-5adc55d213d0,,"R. Conselheiro Antônio Prado, 405 - Vila Haro, Sorocaba - SP, 18015-235, Brasil",,-23.496962080393086,-47.43767096197128,,0,
03122b50-6609-11ed-98db-5adc55d213d0,,"Rua João Camargo Sobrinho, Sorocaba - SP, Brasil",,-23.476261380569323,-47.40729230059433,,0,
0311e18a-6609-11ed-98db-5adc55d213d0,,"Unnamed Road, Sorocaba - SP, Brasil",,-23.4770793810874,-47.35799250793457,,0,
0312c442-6609-11ed-98db-5adc55d213d0,,"Estrada Doutor Leônidas do Amaral, Sorocaba - SP, Brasil",,-23.474234,-47.35889,,0,
0313516f-6609-11ed-98db-5adc55d213d0,,"Unnamed Road, Sorocaba - SP, Brasil",,-23.47225,-47.3598,,0,
0313df0f-6609-11ed-98db-5adc55d213d0,,"Estrada Doutor Leônidas do Amaral, Sorocaba - SP, Brasil",,-23.469948,-47.362537,,0,
03148549-6609-11ed-98db-5adc55d213d0,,"Unnamed Road, Sorocaba - SP, Brasil",,-23.467105936038177,-47.36585886011885,,0,
03153c74-6609-11ed-98db-5adc55d213d0,,"Estrada Doutor Leônidas do Amaral, Sorocaba - SP, Brasil",,-23.464611,-47.368866,,0,
031598cb-6609-11ed-98db-5adc55d213d0,,"Unnamed Road, Sorocaba - SP, Brasil",,-23.462717,-47.371,,0,
0315e448-6609-11ed-98db-5adc55d213d0,,"Estrada Doutor Leônidas do Amaral, Sorocaba - SP, Brasil",,-23.46152,-47.37231,,0,
03160902-6609-11ed-98db-5adc55d213d0,,"Estrada Doutor Leônidas do Amaral, Sorocaba - SP, Brasil",,-23.460733,-47.372837,,0,
03252a8a-6609-11ed-98db-5adc55d213d0,,"Estrada Doutor Leônidas do Amaral, Sorocaba - SP, Brasil",,-23.45861,-47.373913,,0,
032ecc56-6609-11ed-98db-5adc55d213d0,,"R. Quirino de Mello, 438-462, Sorocaba - SP, Brasil",,-23.44205,-47.371883,,0,
032f034b-6609-11ed-98db-5adc55d213d0,,"R. Quirino de Mello, 1212, Sorocaba - SP, Brasil",,-23.44115,-47.370068,,0,
032f31ef-6609-11ed-98db-5adc55d213d0,,"R. Quirino de Mello, 1212, Sorocaba - SP, Brasil",,-23.440083,-47.36805,,0,
032f7077-6609-11ed-98db-5adc55d213d0,,"R. Quirino de Mello, 1241 - Parque Industrial Aparecidinha, Sorocaba - SP, 18087-200, Brasil",,-23.43855,-47.363617,,0,
032f7a0e-6609-11ed-98db-5adc55d213d0,,"R. Quirino de Mello, 1241 - Parque Industrial Aparecidinha, Sorocaba - SP, 18087-200, Brasil",,-23.438288675708755,-47.36181165877395,,0,
032fb679-6609-11ed-98db-5adc55d213d0,,"R. Quirino de Mello, 1241, Sorocaba - SP, Brasil",,-23.436676,-47.357327,,0,
0330151f-6609-11ed-98db-5adc55d213d0,,"R. Quirino de Mello, 2161, Sorocaba - SP, Brasil",,-23.434467,-47.353966,,0,
442a1548-81aa-4bed-b485-a7393d6d7029,,"R. Pinheiro, Itu - SP, Brasil",,-23.435083,-47.340965,,0,
032ea6b7-6609-11ed-98db-5adc55d213d0,,"Estr. Bom Jardim, 95, Sorocaba - SP, Brasil",,-23.443083,-47.351418,,0,
032e3484-6609-11ed-98db-5adc55d213d0,,"Unnamed Road, Sorocaba - SP, Brasil",,-23.446283,-47.348415,,0,
032e1738-6609-11ed-98db-5adc55d213d0,,"Unnamed Road, Sorocaba - SP, Brasil",,-23.447033,-47.345318,,0,
032de7cf-6609-11ed-98db-5adc55d213d0,,"Unnamed Road, Sorocaba - SP, Brasil",,-23.448025219617076,-47.34391205012798,,0,
032dbc4e-6609-11ed-98db-5adc55d213d0,,"Unnamed Road, Sorocaba - SP, Brasil",,-23.44915,-47.3428,,0,
032dba43-6609-11ed-98db-5adc55d213d0,,"Via Unnamed Road, s/nº, Sorocaba - SP, Brasil",,-23.449383,-47.341084,,0,
032d2583-6609-11ed-98db-5adc55d213d0,,"Unnamed Road, Sorocaba - SP, Brasil",,-23.452833,-47.339283,,0,
032c76c9-6609-11ed-98db-5adc55d213d0,,"Unnamed Road, Sorocaba - SP, Brasil",,-23.45555,-47.336033,,0,
032bec0d-6609-11ed-98db-5adc55d213d0,,"Unnamed Road, Sorocaba - SP, Brasil",,-23.457817,-47.336533,,0,
03253b07-6609-11ed-98db-5adc55d213d0,,"Unnamed Road, Sorocaba - SP, Brasil",,-23.458217223683782,-47.338171457672104,,0,
03250dad-6609-11ed-98db-5adc55d213d0,,"Via Unnamed Road, S/n, Sorocaba - SP, Brasil",,-23.458933,-47.3413,,0,
0325436a-6609-11ed-98db-5adc55d213d0,,"Unnamed Road, Sorocaba - SP, Brasil",,-23.45805,-47.346016,,0,
032c7d2d-6609-11ed-98db-5adc55d213d0,,"Unnamed Road, Sorocaba - SP, Brasil",,-23.455366,-47.34845,,0,
032d1cf9-6609-11ed-98db-5adc55d213d0,,"Unnamed Road, Sorocaba - SP, Brasil",,-23.453030751840267,-47.351799609786994,,0,
032d96ff-6609-11ed-98db-5adc55d213d0,,"R. 25, Sorocaba - SP, Brasil",,-23.450167,-47.358982,,0,
032e5e16-6609-11ed-98db-5adc55d213d0,,"Estr. do Barreiro, 800, Sorocaba - SP, Brasil",,-23.445534,-47.3638,,0,
032e9dbd-6609-11ed-98db-5adc55d213d0,,"R. Alfredo Soares, Sorocaba - SP, Brasil",,-23.443268,-47.368862,,0,
03722afe-6609-11ed-98db-5adc55d213d0,,"R. Martins de Oliveira, 415 - Vila Haro, Sorocaba - SP, 18015-245, Brasil",,-23.4970258872473,-47.438387440475466,,0,
036bcf9a-6609-11ed-98db-5adc55d213d0,,"R. Martins de Oliveira, 265 - Vila Haro, Sorocaba - SP, 18015-245, Brasil",,-23.498309839113766,-47.438347224536905,,0,
0368d7de-6609-11ed-98db-5adc55d213d0,,"R. Martins de Oliveira, 51 - Vila Haro, Sorocaba - SP, 18015-245, Brasil",,-23.500334,-47.438416,,0,
03747e8d-6609-11ed-98db-5adc55d213d0,,"R. Pedro José Senger, 764 - Vila Haro, Sorocaba - SP, 18015-235, Brasil",,-23.50110781535065,-47.43749463558197,,0,
036ae074-6609-11ed-98db-5adc55d213d0,,"R. Pedro José Senger, 938 - Vila Haro, Sorocaba - SP, 18015-066, Brasil",,-23.501783,-47.43595,,0,
036712d4-6609-11ed-98db-5adc55d213d0,,"R. Belmira Loureiro de Almeida, 1044 - Jardim Astro, Sorocaba - SP, 18016-321, Brasil",,-23.498888770046733,-47.42745708465576,,0,
03670786-6609-11ed-98db-5adc55d213d0,,"R. Belmira Loureiro de Almeida, 1072-1100 - Jardim Piratininga, Sorocaba - SP, 18016-321, Brasil",,-23.499733,-47.4265,,0,
03758c20-6609-11ed-98db-5adc55d213d0,,"R. Rubesval Luiz José, 95 - Parque Tres Meninos, Sorocaba - SP, Brasil",,-23.499817,-47.424866,,0,
036f6bcc-6609-11ed-98db-5adc55d213d0,,"Rua Ana Dias Lopes, 96 - Parque Tres Meninos, Sorocaba - SP, Brasil",,-23.4991,-47.423817,,0,
036d1a6c-6609-11ed-98db-5adc55d213d0,,"Rua Professor Nelson Guedes, 94 - Jardim Gramados de Sorocaba, Sorocaba - SP, 18016-333, Brasil",,-23.498283,-47.422966,,0,
0371024b-6609-11ed-98db-5adc55d213d0,,"Alameda Prof. Horácio Ribeiro, 980 - Jardim Res. Martinez, Sorocaba - SP, 18016-333, Brasil",,-23.49745,-47.422085,,0,
030c51b9-6609-11ed-98db-5adc55d213d0,,"Rua José del Cistia, 538 - Jardim Goncalves, Sorocaba - SP, Brasil",,-23.496439,-47.423054,,0,
030c2ccc-6609-11ed-98db-5adc55d213d0,,"R. João Batista de Morães, 100 - Jardim das Estrelas, Sorocaba - SP, 18017-306, Brasil",,-23.496767,-47.4214,,0,
030ca04f-6609-11ed-98db-5adc55d213d0,,"R. João Batista de Morães, 392-448 - Jardim das Estrelas, Sorocaba - SP, Brasil",,-23.495516,-47.419018,,0,
036ca718-6609-11ed-98db-5adc55d213d0,,"Rua Eduardo Sandano, 255-337 - Jardim das Estrelas, Sorocaba - SP, Brasil",,-23.494326423400157,-47.41917869080733,,0,
030d8691-6609-11ed-98db-5adc55d213d0,,"R. Dorothy de Oliveira, 403-451 - Jardim Ipe, Sorocaba - SP, Brasil",,-23.4923,-47.419422,,0,
030dba93-6609-11ed-98db-5adc55d213d0,,"R. Isaura de Oliveira Leite, 71 - Jardim do Sol, Sorocaba - SP, 18017-038, Brasil",,-23.491833,-47.420685,,0,
030d854d-6609-11ed-98db-5adc55d213d0,,"1769 - José Rosa, 207-245 - Jardim do Sol, Sorocaba - SP, 18017-038, Brasil",,-23.4923,-47.421135,,0,
03082fff-6609-11ed-98db-5adc55d213d0,,"R. Cervantes, 242 - Vila Assis, Sorocaba - SP, 18025-174, Brasil",,-23.51106273744159,-47.44463370304106,,0,
036c1ceb-6609-11ed-98db-5adc55d213d0,,"R. Guatemala, 2-40 - Vila Barcelona, Sorocaba - SP, Brasil",,-23.51445,-47.439583,,0,
036aad54-6609-11ed-98db-5adc55d213d0,,"R. Guatemala, 244 - Vila Barcelona, Sorocaba - SP, Brasil",,-23.5166,-47.43995,,0,
0306b55b-6609-11ed-98db-5adc55d213d0,,"R. Bolívia, 108 - Vila Barcelona, Sorocaba - SP, 18025-440, Brasil",,-23.5175,-47.439766,,0,
0306726a-6609-11ed-98db-5adc55d213d0,,"Av. Paraguai, 792-832 - Vila Barcelona, Sorocaba - SP, 18025-200, Brasil",,-23.519,-47.441517,,0,
03066441-6609-11ed-98db-5adc55d213d0,,"Av. Paraguai, 1040 - Vila Barcelona, Sorocaba - SP, 18025-200, Brasil",,-23.519283,-47.44348,,0,
03062ef2-6609-11ed-98db-5adc55d213d0,,"Rua Marcos Gasparian, 85 - Jardim Parada do Alto, Sorocaba - SP, Brasil",,-23.520163728043137,-47.4444125803566,,0,
032ecb32-6609-11ed-98db-5adc55d213d0,,"R. Quirino de Mello, 373-385, Sorocaba - SP, Brasil",,-23.442125,-47.37212,,0,
0315dd4a-6609-11ed-98db-5adc55d213d0,,"Estrada Doutor Leônidas do Amaral, Sorocaba - SP, Brasil",,-23.46158,-47.3723,,0,
031594e5-6609-11ed-98db-5adc55d213d0,,"Unnamed Road, Sorocaba - SP, Brasil",,-23.462667,-47.371117,,0,
03153ad8-6609-11ed-98db-5adc55d213d0,,"Estrada Doutor Leônidas do Amaral, Sorocaba - SP, Brasil",,-23.464558,-47.368977,,0,
03148c23-6609-11ed-98db-5adc55d213d0,,"Unnamed Road, Sorocaba - SP, Brasil",,-23.466984,-47.366085,,0,
0313d3fd-6609-11ed-98db-5adc55d213d0,,"Estrada Doutor Leônidas do Amaral, Sorocaba - SP, Brasil",,-23.469994,-47.362553,,0,
03135a5f-6609-11ed-98db-5adc55d213d0,,"Estrada Doutor Leônidas do Amaral, Sorocaba - SP, Brasil",,-23.47222,-47.359905,,0,
0312cc8d-6609-11ed-98db-5adc55d213d0,,"Estrada Doutor Leônidas do Amaral, Sorocaba - SP, Brasil",,-23.474142,-47.358955,,0,
0311ed8f-6609-11ed-98db-5adc55d213d0,,"Unnamed Road, Sorocaba - SP, Brasil",,-23.47699971843595,-47.358131779098514,,0,
0310346a-6609-11ed-98db-5adc55d213d0,,"R. Miguel Ascêncio, 2402, Sorocaba - SP, Brasil",,-23.482134,-47.384567,,0,
0310ad09-6609-11ed-98db-5adc55d213d0,,"Av. Francisco Roldão Sanches, Sorocaba - SP, Brasil",,-23.480518,-47.392666,,0,
0305ea88-6609-11ed-98db-5adc55d213d0,,"R. Costa Rica, 138-264 - Jardim Parada do Alto, Sorocaba - SP, Brasil",,-23.522323799210977,-47.447069682209005,,0,
0305e917-6609-11ed-98db-5adc55d213d0,,"R. Costa Rica, 265-439 - Jardim Parada do Alto, Sorocaba - SP, Brasil",,-23.522361192774323,-47.4469882539673,,0,
030c8abf-6609-11ed-98db-5adc55d213d0,,"Avenida São Paulo, 1410",,-23.495834332548817,-47.43876087483406,,0,
030ce3b7-6609-11ed-98db-5adc55d213d0,,"Av. São Paulo Sorocaba - São Paulo, 18013, Brasil",,-23.494816,-47.437485,,0,
030d5523-6609-11ed-98db-5adc55d213d0,,"Av. São Paulo Sorocaba - São Paulo, 18013, Brasil",,-23.492762,-47.434902,,0,
030d5ca6-6609-11ed-98db-5adc55d213d0,,"R. Dr. Gabriel Rezende Passos, 137 - Vila Haro, Sorocaba - SP, 18016-000, Brasil",,-23.49271674317261,-47.432782927323,,0,
030b9567-6609-11ed-98db-5adc55d213d0,,"R. Dr. Gabriel Rezende Passos, 689 - Jardim Piratininga, Sorocaba - SP, Brasil",,-23.498037966446716,-47.43066618650817,,0,
030c1506-6609-11ed-98db-5adc55d213d0,,"R. Sizina Azevedo Schrepel, 441 - Jardim Piratininga, Sorocaba - SP, 18016-150, Brasil",,-23.496967,-47.430183,,0,
030ccbe5-6609-11ed-98db-5adc55d213d0,,"R. Sizina Azevedo Schrepel, 255-343 - Jardim Piratininga, Sorocaba - SP, 18016-150, Brasil",,-23.49495,-47.430965,,0,
030d4ebf-6609-11ed-98db-5adc55d213d0,,"R. Sizina Azevedo Schrepel, 27-83 - Jardim Piratininga, Sorocaba - SP, Brasil",,-23.492968,-47.43178,,0,
036746fb-6609-11ed-98db-5adc55d213d0,,"R. Antônio Fernandes, 394 - Jardim Goncalves, Sorocaba - SP, 18016-510, Brasil",,-23.492794,-47.426807,,0,
0371f24a-6609-11ed-98db-5adc55d213d0,,"R. Antônio Fernandes, 519 - Jardim Goncalves, Sorocaba - SP, 18016-510, Brasil",,-23.493834,-47.42605,,0,
036eaed0-6609-11ed-98db-5adc55d213d0,,"R. Prof. Lauro Alves de Lima, 35-91 - Jardim dos Estados, Sorocaba - SP, 18046-070, Brasil",,-23.494867,-47.427433,,0,
030852ca-6609-11ed-98db-5adc55d213d0,,"R. Dr. Campos Sales, 306 - Vila Assis, Sorocaba - SP, 18025-000, Brasil",,-23.51045700343912,-47.44875545767211,,0,
0307c20d-6609-11ed-98db-5adc55d213d0,,"R. Dr. Campos Sales, 579 - Vila Assis, Sorocaba - SP, Brasil",,-23.512568,-47.448235,,0,
03691c91-6609-11ed-98db-5adc55d213d0,,"R. Dr. Campos Sales, 776 - Vila Assis, Sorocaba - SP, Brasil",,-23.514017,-47.447083,,0,
0306eede-6609-11ed-98db-5adc55d213d0,,"R. Dr. Campos Sales, 1094 - Vila Assis, Sorocaba - SP, Brasil",,-23.516394,-47.445114,,0,
03699bbf-6609-11ed-98db-5adc55d213d0,,"R. Venezuela, 50 - Vila Barcelona, Sorocaba - SP, 18025-190, Brasil",,-23.518433,-47.44515,,0,
03749829-6609-11ed-98db-5adc55d213d0,,"R. Venezuela, 326 - Vila Barcelona, Sorocaba - SP, 18025-310, Brasil",,-23.520247943601223,-47.44331627976228,,0,
03060adc-6609-11ed-98db-5adc55d213d0,,"R. Venezuela, 520 - Vila Barcelona, Sorocaba - SP, 18025-190, Brasil",,-23.521534,-47.442,,0,
0305d105-6609-11ed-98db-5adc55d213d0,,"R. Venezuela, 644-650 - Vila Barcelona, Sorocaba - SP, 18025-190, Brasil",,-23.523314,-47.441338,,0,
0305cde9-6609-11ed-98db-5adc55d213d0,,"Via Marginal da Raposo Tavares, Sorocaba - SP, Brasil",,-23.523428662353115,-47.43862813491822,,0,
0305d41f-6609-11ed-98db-5adc55d213d0,,"Rua Frei Adílson de Oliveira Machado, 80, Sorocaba - SP, Brasil",,-23.523297971055932,-47.43791072883606,,0,
0305b773-6609-11ed-98db-5adc55d213d0,,"Rua Frei Adílson de Oliveira Machado, 166-182, Sorocaba - SP, Brasil",,-23.524267,-47.43745,,0,
0305bddb-6609-11ed-98db-5adc55d213d0,,"R. Dr. Sydneu Antônio Urban, 155, Sorocaba - SP, Brasil",,-23.524231,-47.434883,,0,
0305d619-6609-11ed-98db-5adc55d213d0,,"R. Dionízio Bueno Sampaio, 102, Sorocaba - SP, Brasil",,-23.523184,-47.4346,,0,
0371d5b8-6609-11ed-98db-5adc55d213d0,,"R. José Ciandrini, 143-145, Sorocaba - SP, Brasil",,-23.523283,-47.433567,,0,
0305c1e1-6609-11ed-98db-5adc55d213d0,,"R. José Ciandrini, 20, Sorocaba - SP, Brasil",,-23.523989,-47.43483,,0,
030a0047-6609-11ed-98db-5adc55d213d0,,"R. Santa Maria, 67 - Vila Hortência, Sorocaba - SP, 18020-216, Brasil",,-23.504417,-47.447884,,0,
030a4ad7-6609-11ed-98db-5adc55d213d0,,"R. Cel. José Taváres, 81 - Vila Hortência, Sorocaba - SP, 18020-090, Brasil",,-23.503436266037944,-47.44710627116395,,0,
030aa932-6609-11ed-98db-5adc55d213d0,,"R. Wilsom Fusco, 104 - Vila Hortência, Sorocaba - SP, 18020-298, Brasil",,-23.501661,-47.44443,,0,
030a9b86-6609-11ed-98db-5adc55d213d0,,"R. Eugênio Mariz, 30 - Vila Hortência, Sorocaba - SP, 18020-150, Brasil",,-23.502134005967235,-47.44361332358402,,0,
030a7804-6609-11ed-98db-5adc55d213d0,,"R. Eugênio Mariz, 76-110 - Vila Hortência, Sorocaba - SP, 18020-150, Brasil",,-23.502803436783836,-47.44243946966765,,0,
030a34ba-6609-11ed-98db-5adc55d213d0,,"R. Assis Machado, 126 - Vila Hortência, Sorocaba - SP, 18020-258, Brasil",,-23.503661586223487,-47.44154980093758,,0,
0309e367-6609-11ed-98db-5adc55d213d0,,"R. Teodoro Kaisel, 373-411 - Vila Hortência, Sorocaba - SP, 18020-268, Brasil",,-23.5047,-47.4419,,0,
0309a5d9-6609-11ed-98db-5adc55d213d0,,"R. Teodoro Kaisel, 614 - Vila Hortência, Sorocaba - SP, 18020-268, Brasil",,-23.50575,-47.4402,,0,
0309572b-6609-11ed-98db-5adc55d213d0,,"R. Fernão Sales, 700-730 - Vila Hortência, Sorocaba - SP, 18020-266, Brasil",,-23.506697534798597,-47.440046569258925,,0,
03090a3e-6609-11ed-98db-5adc55d213d0,,"R. Fernão Sales, 878-898 - Vila Hortência, Sorocaba - SP, 18020-266, Brasil",,-23.507483,-47.438717,,0,
0308ca4b-6609-11ed-98db-5adc55d213d0,,"R. Joaquim Rodrigues de Barros, 229 - Vila Hortência, Sorocaba - SP, 18020-282, Brasil",,-23.508519821676988,-47.435330480031745,,0,
03070816-6609-11ed-98db-5adc55d213d0,,"Rua Jayme Lopes da Silva, 110-206 - Vila Colorau, Sorocaba - SP, 18020-620, Brasil",,-23.515966,-47.435234,,0,
0374e443-6609-11ed-98db-5adc55d213d0,,"R. Padre Cícero, 316, Sorocaba - SP, Brasil",,-23.518267,-47.428017,,0,
036cef1d-6609-11ed-98db-5adc55d213d0,,"Rua Diolindo Alves da Luz, 123, Sorocaba - SP, Brasil",,-23.51745,-47.428234,,0,
0305ed7e-6609-11ed-98db-5adc55d213d0,,"R. Antônio Gazzola, 255, Sorocaba - SP, Brasil",,-23.5222,-47.433582,,0,
03060251-6609-11ed-98db-5adc55d213d0,,"R. Antônio Gazzola, 137, Sorocaba - SP, Brasil",,-23.521866,-47.434784,,0,
030648d2-6609-11ed-98db-5adc55d213d0,,"Via Marginal da Raposo Tavares, 33, Sorocaba - SP, Brasil",,-23.519766,-47.434532,,0,
03070265-6609-11ed-98db-5adc55d213d0,,"R. Dr. Campos Sales, 1075 - Vila Assis, Sorocaba - SP, 18025-000, Brasil",,-23.516241,-47.445087,,0,
030767ae-6609-11ed-98db-5adc55d213d0,,"R. Dr. Campos Sales, 798 - Vila Assis, Sorocaba - SP, Brasil",,-23.513942795992435,-47.44693180737495,,0,
0307be19-6609-11ed-98db-5adc55d213d0,,"R. Augusto de Assis, 198 - Vila Assis, Sorocaba - SP, 18025-172, Brasil",,-23.512667,-47.445633,,0,
03080a75-6609-11ed-98db-5adc55d213d0,,"R. Dr. Moreira Sáles, 555 - Vila Assis, Sorocaba - SP, 18025-150, Brasil",,-23.511616,-47.445316,,0,
03092eb1-6609-11ed-98db-5adc55d213d0,,"R. Newton Prado, 407-605 - Vila Hortência, Sorocaba - SP, Brasil",,-23.506967290939464,-47.44930419874191,,0,
0374f8dc-6609-11ed-98db-5adc55d213d0,,"Rua Padre Domenico Trivi, 327-485 - Parque Esmeralda, Sorocaba - SP, 18055-745, Brasil",,-23.491066,-47.4973,,0,
0367906b-6609-11ed-98db-5adc55d213d0,,"R. Eclair Castilho e Silva, 195-233 - Parque Esmeralda, Sorocaba - SP, 18055-735, Brasil",,-23.490202480847504,-47.49753466501235,,0,
03705773-6609-11ed-98db-5adc55d213d0,,"R. José Ângelo Fazano, 696-730 - Parque Esmeralda, Sorocaba - SP, Brasil",,-23.49193,-47.49988,,0,
036f2ff1-6609-11ed-98db-5adc55d213d0,,"R. André Bergara Lopes, 384 - Parque Esmeralda, Sorocaba - SP, Brasil",,-23.491272,-47.50178,,0,
03680c68-6609-11ed-98db-5adc55d213d0,,"Rua Encarnação Garcia Sanches, 112 - Wanel Ville, Sorocaba - SP, 18055-027, Brasil",,-23.491434,-47.50335,,0,
036a96fb-6609-11ed-98db-5adc55d213d0,,"R. Manoel Faciabem Gimenes, 637-833 - Parque Esmeralda, Sorocaba - SP, 18055-820, Brasil",,-23.4928,-47.502968,,0,
0375797d-6609-11ed-98db-5adc55d213d0,,"R. Manoel Faciabem Gimenes, 573-611 - Parque Esmeralda, Sorocaba - SP, 18055-820, Brasil",,-23.4936,-47.501133,,0,
03698092-6609-11ed-98db-5adc55d213d0,,"R. Jorge Marte, 176-274 - Parque Esmeralda, Sorocaba - SP, Brasil",,-23.4942,-47.49735,,0,
036eb824-6609-11ed-98db-5adc55d213d0,,"R. Jorge Marte, 48-58 - Parque Esmeralda, Sorocaba - SP, Brasil",,-23.492867,-47.496468,,0,
03758776-6609-11ed-98db-5adc55d213d0,,"R. Bernardo Medeiros, 17-255 - Parque Esmeralda, Sorocaba - SP, Brasil",,-23.493183,-47.4955,,0,
0369b771-6609-11ed-98db-5adc55d213d0,,"R. Profa. Yvone Túnis Soares, 227 - Parque Esmeralda, Sorocaba - SP, Brasil",,-23.494816,-47.4954,,0,
036f54a4-6609-11ed-98db-5adc55d213d0,,"R. Profa. Yvone Túnis Soares, 81 - Parque Esmeralda, Sorocaba - SP, 18055-730, Brasil",,-23.496367,-47.495182,,0,
0374460e-6609-11ed-98db-5adc55d213d0,,"Alameda das Acácias, 594-736 - Jardim Simus, Sorocaba - SP, 18055-205, Brasil",,-23.498083,-47.495632,,0,
710ed42f-5360-4adb-bce3-4c6be4d33b8e,,"Alameda dos Antúrios, 375 - Jardim Simus, Sorocaba - SP, 18055-155, Brasil",,-23.500151549916925,-47.49547751670645,,0,
036e5015-6609-11ed-98db-5adc55d213d0,,"Alameda das Papoulas, 446-542 - Jardim Simus, Sorocaba - SP, 18055-175, Brasil",,-23.50285,-47.494617,,0,
03681c98-6609-11ed-98db-5adc55d213d0,,"Alameda das Tulípas, 123 - Jardim Simus, Sorocaba - SP, 18055-133, Brasil",,-23.503834,-47.4932,,0,
03099b32-6609-11ed-98db-5adc55d213d0,,"R. Benedito Ferreira Telles, 750 - Vila Sao Caetano, Sorocaba - SP, Brasil",,-23.505930950553438,-47.4947187754631,,0,
0309627c-6609-11ed-98db-5adc55d213d0,,"Rua Benedito Ferreira Teles Sorocaba - São Paulo, 18040, Brasil",,-23.506465167686294,-47.49246866501235,,0,
036722a3-6609-11ed-98db-5adc55d213d0,,"Av. das Hortênsias, 247 - Jardim Simus, Sorocaba - SP, 18055-190, Brasil",,-23.504868,-47.488632,,0,
03737547-6609-11ed-98db-5adc55d213d0,,"Av. das Hortênsias, 493-519 - Jardim Simus, Sorocaba - SP, 18055-190, Brasil",,-23.503283,-47.4882,,0,
037427d3-6609-11ed-98db-5adc55d213d0,,"Av. das Hortênsias, 543 - Jardim Simus, Sorocaba - SP, 18055-190, Brasil",,-23.502192,-47.488567,,0,
03698d90-6609-11ed-98db-5adc55d213d0,,"Alameda das Angélicas, 288 - Jardim Simus, Sorocaba - SP, 18055-130, Brasil",,-23.505133,-47.489532,,0,
03755a78-6609-11ed-98db-5adc55d213d0,,"Alameda das Angélicas, 163 - Jardim Simus, Sorocaba - SP, 18055-130, Brasil",,-23.505684,-47.488182,,0,
030900dd-6609-11ed-98db-5adc55d213d0,,"R. Dr. Joaquim José Batista Ferreira, 197 - Jardim Americano, Sorocaba - SP, Brasil",,-23.507616,-47.48765,,0,
03746164-6609-11ed-98db-5adc55d213d0,,"R. Prof. Lauro Alves de Lima, 157-243 - Jardim dos Estados, Sorocaba - SP, 18046-070, Brasil",,-23.49425,-47.426033,,0,
03716e89-6609-11ed-98db-5adc55d213d0,,"R. Francisco Muciolo, 251-293 - Jardim Goncalves, Sorocaba - SP, 18016-410, Brasil",,-23.491066,-47.428234,,0,
036f87e5-6609-11ed-98db-5adc55d213d0,,"R. Santo Severo Scapol, 189 - Jardim Goncalves, Sorocaba - SP, Brasil",,-23.492592,-47.42919,,0,
037129ba-6609-11ed-98db-5adc55d213d0,,"R. Santo Severo Scapol, 34 - Jardim Goncalves, Sorocaba - SP, Brasil",,-23.493284,-47.430733,,0,
030e022b-6609-11ed-98db-5adc55d213d0,,"Avenida São Paulo, 2264",,-23.490854,-47.431526,,0,
030cc5dc-6609-11ed-98db-5adc55d213d0,,"Avenida São Paulo, 1527",,-23.495146,-47.43815,,0,
0308bbe6-6609-11ed-98db-5adc55d213d0,,"R. Gustavo Teixeira, 502 - Vila Independencia, Sorocaba - SP, 18040-323, Brasil",,-23.508719256308932,-47.469863333348876,,0,
037175bf-6609-11ed-98db-5adc55d213d0,,"R. José Primo, 111, Sorocaba - SP, Brasil",,-23.516216,-47.42687,,0,
03074644-6609-11ed-98db-5adc55d213d0,,"R. Peru, 271-363 - Vila Barcelona, Sorocaba - SP, 18025-290, Brasil",,-23.514580324205053,-47.43698679265975,,0,
030a9828-6609-11ed-98db-5adc55d213d0,,"R. Ataliba Borges, 216-264 - Vila Hortência, Sorocaba - SP, 18020-080, Brasil",,-23.502193,-47.44574,,0,
0306b919-6609-11ed-98db-5adc55d213d0,,"R. Chile, 792-852 - Vila Barcelona, Sorocaba - SP, 18025-280, Brasil",,-23.517412537902757,-47.43883096197129,,0,
030653bb-6609-11ed-98db-5adc55d213d0,,"R. Chile, 1064-1098 - Vila Barcelona, Sorocaba - SP, Brasil",,-23.519518201665413,-47.43990048958397,,0,
